code_n,code,company_name,sector,transformation_score,emerging_score,dual_combined_score,bridge_score,transformation_grade,emerging_grade,role_candidate,final_role,ai_keyword_only_flag,low_pbr_only_flag,base_hard_exclusion_flag
5946,5946,"CHOFU SEISAKUSHO CO.,LTD.",Metal Products,48.56428469437922,10.944961538461538,29.754623116420376,68.84672021827221,C,C,Bridge / Diversifier,,False,False,False
4733,4733,"OBIC BUSINESS CONSULTANTS CO.,LTD.",Information & Communication,60.824546345681334,17.638423076923075,39.2314847113022,77.63531867194291,C,D,Bridge / Diversifier,,True,False,False
1812,1812,KAJIMA CORPORATION,Construction,34.806905080281716,10.061807692307692,22.434356386294706,55.14379779415495,C,D,Bridge / Diversifier,,True,False,False
6517,6517,"Denyo Co.,Ltd.",Electric Appliances,48.04066669646031,13.756807692307692,30.898737194384005,53.01327577396226,C,D,Bridge / Diversifier,,True,False,False
5976,5976,"Neturen Co.,Ltd.",Metal Products,46.39468886846854,11.428788461538462,28.9117386650035,56.19889705947588,C,C,Bridge / Diversifier,,False,False,False
9270,9270,Valuence Holdings Inc.,Wholesale Trade,17.62137682334083,17.040173076923075,17.330774950131953,53.873575434655635,C,C,Bridge / Diversifier,,False,False,False
3457,3457,"&Do Holdings Co.,Ltd.",Real Estate,67.79914140484027,11.699653846153844,39.74939762549706,79.42589140902578,B,C,Transformation Core,,False,False,False
7925,7925,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,47.21788998027178,13.871923076923077,30.544906528597423,56.651657670967666,C,D,Bridge / Diversifier,,True,False,False
7544,7544,"Three F Co.,Ltd.",Retail Trade,63.84129479311443,0.0,31.920647396557214,71.11271213621295,D,D,Rejected,,False,False,True
2158,2158,"FRONTEO,Inc.",Services,55.7179729190411,23.26823076923077,39.493101844135936,66.64488510547261,C,D,Bridge / Diversifier,,True,False,False
7254,7254,UNIVANCE CORPORATION,Transportation Equipment,84.00288889059001,0.0,42.00144444529501,90.3834070716427,D,D,Rejected,,False,False,True
7760,7760,IMV CORPORATION,Precision Instruments,56.20681017188315,15.044326923076923,35.62556854748004,64.8682910490812,C,C,Bridge / Diversifier,,False,False,False
6358,6358,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery,37.46102568363153,12.527269230769232,24.994147457200384,51.28538230781552,C,D,Bridge / Diversifier,,True,False,False
5574,5574,"ABEJA,Inc.",Information & Communication,54.627418063599215,18.26644230769231,36.44693018564576,66.04507993497958,C,D,Bridge / Diversifier,,True,False,False
3109,3109,SHIKIBO LTD.,Textiles and Apparels,52.541962017126,11.897307692307692,32.219634854716844,64.89807910941931,C,C,Bridge / Diversifier,,False,False,False
8059,8059,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade,51.649401100958386,12.893057692307693,32.27122939663304,54.99807969643621,C,C,Bridge / Diversifier,,False,False,False
4075,4075,"Brains Technology,Inc.",Information & Communication,55.017796004681145,17.70301923076923,36.36040761772519,66.25978780257464,C,D,Bridge / Diversifier,,True,False,False
6996,6996,NICHICON CORPORATION,Electric Appliances,51.240798290831194,14.557903846153842,32.89935106849252,62.136984514502615,C,D,Bridge / Diversifier,,True,False,False
3945,3945,"Superbag Company,Limited",Pulp and Paper,60.005204825292054,0.0,30.002602412646027,69.00286265391064,D,D,Rejected,,False,False,True
8917,8917,"First Juken Co.,Ltd.",Real Estate,54.29027079357909,8.4445,31.367385396789544,65.85964893646852,C,C,Bridge / Diversifier,,False,False,False
6069,6069,"Trenders,Inc.",Services,20.99700961853901,22.400653846153837,21.698831732346424,54.45672325174824,C,D,Bridge / Diversifier,,True,False,False
7818,7818,"TRANSACTION CO.,Ltd.",Other Products,40.052644261873795,16.91007692307692,28.48136059247536,58.028954344030595,C,C,Bridge / Diversifier,,False,False,False
9846,9846,"TENMAYA STORE CO.,LTD.",Retail Trade,54.91144480121017,0.0,27.455722400605087,66.20129464066561,D,D,Rejected,,False,False,True
6946,6946,"Nippon Avionics Co.,Ltd.",Electric Appliances,41.77379074634732,15.43996153846154,28.60687614240443,56.93013036503649,C,D,Bridge / Diversifier,,True,False,False
5011,5011,"NICHIREKI GROUP CO.,LTD.",Oil and Coal Products,48.781799929680275,12.328134615384617,30.554967272532444,68.96635359768779,C,C,Bridge / Diversifier,,False,False,False
8091,8091,"NICHIMO CO.,LTD.",Wholesale Trade,28.738214979645747,9.755403846153849,19.246809412899797,57.94238187516879,C,C,Bridge / Diversifier,,False,False,False
5186,5186,Nitta Corporation,Rubber Products,46.20577964740975,14.566961538461538,30.38637059293564,59.367724260620825,C,C,Bridge / Diversifier,,False,False,False
8030,8030,"Chuo Gyorui Co.,Ltd.",Wholesale Trade,63.9181375250611,0.0,31.95906876253055,71.15497563878361,D,D,Rejected,,False,False,True
1801,1801,TAISEI CORPORATION,Construction,15.524600234503971,9.889384615384614,12.706992424944293,44.53853012897719,C,D,Bridge / Diversifier,,True,False,False
7734,7734,"RIKEN KEIKI CO.,LTD.",Precision Instruments,41.36325481507254,17.917692307692306,29.64047356138242,56.70433560283536,C,C,Bridge / Diversifier,,False,False,False
5805,5805,SWCC Corporation,Nonferrous Metals,44.67611519844366,10.918942307692308,27.797528753067983,60.57186335914402,C,D,Bridge / Diversifier,,True,False,False
6999,6999,KOA CORPORATION,Electric Appliances,40.92366072086275,15.77757692307692,28.350618821969835,56.46255885101998,C,D,Bridge / Diversifier,,True,False,False
5821,5821,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,53.97676393583848,9.694153846153842,31.83545889099616,63.641765619256624,C,D,Bridge / Diversifier,,True,False,False
3547,3547,UNISIA HOLDINGS CO.,Retail Trade,62.828563859894,19.320846153846155,41.07470500687008,70.55571012294172,C,C,Bridge / Diversifier,,False,False,False
3486,3486,GLOBAL LINK MANAGEMENT INC.,Real Estate,18.297479749993315,10.92676923076923,14.612124490381271,44.018159317041786,C,C,Bridge / Diversifier,,False,False,False
7539,7539,"AINAVO HOLDINGS Co.,Ltd.",Wholesale Trade,65.86682383287938,0.0,32.93341191643969,80.40857128990184,D,D,Rejected,,False,False,True
8163,8163,"SRS HOLDINGS CO.,LTD.",Retail Trade,54.50299019646528,21.880980769230767,38.191985482848025,65.9766446080559,C,C,Bridge / Diversifier,,False,False,False
1946,1946,TOENEC CORPORATION,Construction,62.69561358753134,9.920134615384612,36.307874101457976,68.4371329276877,C,D,Bridge / Diversifier,,True,False,False
5631,5631,"The Japan Steel Works,Ltd.",Machinery,13.939612897313252,16.1204423076923,15.030027602502775,44.86624326923077,C,D,Bridge / Diversifier,,True,False,False
4463,4463,"NICCA CHEMICAL CO.,LTD.",Chemicals,50.948061648868304,18.05678846153846,34.50242505520338,58.70325208869575,C,D,Bridge / Diversifier,,True,False,False
9424,9424,Japan Communications Inc.,Information & Communication,41.11512047536222,17.69678846153846,29.40595446845034,58.61331626144923,C,D,Bridge / Diversifier,,True,False,False
4820,4820,"EM SYSTEMS CO.,LTD.",Information & Communication,59.89037529673709,19.556807692307693,39.723591494522395,75.07607004956904,C,D,Bridge / Diversifier,,True,False,False
6071,6071,"IBJ,Inc.",Services,52.52502562328331,26.922192307692303,39.72360896548781,71.02512772916945,C,D,Bridge / Diversifier,,True,False,False
2652,2652,MANDARAKE INC.,Retail Trade,41.05502507206389,0.0,20.527512536031946,64.71662742599878,D,D,Rejected,,False,False,True
9906,9906,Fujii Sangyo Corporation,Wholesale Trade,68.96822305492253,12.001480769230769,40.48485191207665,82.11434086202559,B,C,Transformation Core,,False,False,False
6653,6653,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,55.79479205939789,12.057442307692307,33.9261171835451,64.6416810872143,C,D,Bridge / Diversifier,,True,False,False
1799,1799,DAIICHI KENSETSU CORPORATION,Construction,46.1868799446042,6.846480769230766,26.516680356917483,51.9936930604414,C,D,Bridge / Diversifier,,True,False,False
5939,5939,"OTANI KOGYO CO.,LTD.",Metal Products,66.99559324244504,10.98780769230769,38.99170046737636,78.9839399197084,B,C,Transformation Core,,False,False,False
3675,3675,Cross Marketing Group Inc.,Information & Communication,61.10841857393362,0.8456538461538443,30.97703621004373,69.6096302156635,D,D,Rejected,,True,False,True
4187,4187,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,54.95077004767725,13.383576923076925,34.16717348537709,64.17746898076796,C,D,Bridge / Diversifier,,True,False,False
7377,7377,"DN HOLDINGS CO.,LTD.",Services,68.52331317726359,3.989269230769224,36.25629120401641,81.86964042931316,D,D,Rejected,,True,False,True
7409,7409,"AeroEdge Co.,Ltd",Transportation Equipment,50.78330527206794,13.744884615384612,32.26409494372628,63.930817899637375,C,C,Bridge / Diversifier,,False,False,False
3321,3321,"MITACHI CO.,LTD.",Wholesale Trade,3.542034216403671,8.06801923076923,5.805026723586451,31.02831966783217,D,C,Bridge / Diversifier,,False,False,False
4577,4577,"Daito Pharmaceutical Co.,Ltd.",Pharmaceutical,45.151525194204496,10.085942307692306,27.6187337509484,55.51515703863066,C,C,Bridge / Diversifier,,False,False,False
9845,9845,PARKER CORPORATION,Chemicals,67.6718092637208,0.0,33.8359046318604,79.35585873141008,D,D,Rejected,,True,False,True
9068,9068,"Maruzen Showa Unyu Co.,Ltd.",Land Transportation,52.1802077020135,11.941499999999998,32.06085385100675,56.51729605428925,C,C,Bridge / Diversifier,,False,False,False
6771,6771,"IKEGAMI TSUSHINKI CO.,LTD.",Electric Appliances,24.077301312639698,14.104653846153845,19.09097757939677,49.24251572195184,C,D,Bridge / Diversifier,,True,False,False
7421,7421,"KAPPA・CREATE CO.,LTD.",Retail Trade,59.83581316184292,19.735249999999997,39.78553158092146,68.90969723901361,C,C,Bridge / Diversifier,,False,False,False
6387,6387,SAMCO INC.,Machinery,39.9484266776687,15.891403846153842,27.91991526191127,57.9716346727178,C,D,Bridge / Diversifier,,True,False,False
7066,7066,"Peers Co.,Ltd.",Services,63.88749653290151,20.536634615384617,42.21206557414306,77.27448672945947,C,D,Bridge / Diversifier,,True,False,False
9722,9722,FUJITA KANKO INC.,Services,64.61455723921833,18.909403846153843,41.76198054268609,71.5380064815701,C,D,Bridge / Diversifier,,True,False,False
4027,4027,TAYCA CORPORATION,Chemicals,42.96539989834573,10.677346153846155,26.82137302609594,57.585515398635614,C,D,Bridge / Diversifier,,True,False,False
9763,9763,"Maruken Lease Co.,Ltd.",Wholesale Trade,30.394081983965503,8.779673076923077,19.58687753044429,52.71674509118104,C,C,Bridge / Diversifier,,False,False,False
9827,9827,"Lilycolor Co.,Ltd.",Wholesale Trade,57.282474223151375,0.0,28.641237111575688,72.41445173182416,D,D,Rejected,,False,False,True
4826,4826,"Computer Institute of Japan, Ltd.",Information & Communication,34.52767870914204,16.33353846153846,25.43060858534025,51.717496017300846,C,D,Bridge / Diversifier,,True,False,False
1965,1965,TECHNO RYOWA LTD.,Construction,40.72418575849966,8.577480769230768,24.650833263865213,56.35284762172027,C,D,Bridge / Diversifier,,True,False,False
6929,6929,"NIPPON CERAMIC CO.,LTD.",Electric Appliances,37.251579316420326,14.625615384615386,25.938597350517856,53.21564135130391,C,D,Bridge / Diversifier,,True,False,False
7874,7874,"LEC,INC.",Chemicals,63.89574736797848,13.669673076923075,38.782710222450774,76.05175196147907,C,D,Bridge / Diversifier,,True,False,False
5010,5010,"NIPPON SEIRO CO.,LTD.",Oil and Coal Products,73.36565237233586,8.654403846153846,41.01002810924485,81.26019971387564,B,C,Transformation Core,,False,False,False
7510,7510,TAKEBISHI CORPORATION,Wholesale Trade,55.21429858311773,11.366115384615386,33.290206983866554,71.27695512980566,C,C,Bridge / Diversifier,,False,False,False
1384,1384,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",63.721760360167934,10.20075,36.96125518008397,67.77424092536509,C,C,Bridge / Diversifier,,False,False,False
1381,1381,"AXYZ CO.,Ltd.","Fishery, Agriculture and Forestry",59.76212209741373,14.851326923076922,37.30672451024533,69.68734897175938,C,C,Bridge / Diversifier,,False,False,False
7938,7938,REGAL CORPORATION,Other Products,50.94086261255149,0.0,25.470431306275746,61.97201989144878,D,D,Rejected,,False,False,True
1942,1942,"KANDENKO CO.,LTD.",Construction,32.1515913166582,10.866999999999996,21.509295658329098,47.54701158779838,C,D,Bridge / Diversifier,,True,False,False
6907,6907,"GEOMATEC CO.,LTD.",Electric Appliances,58.09817057139166,11.111365384615382,34.60476797800352,72.86308472335632,C,D,Bridge / Diversifier,,True,False,False
6485,6485,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery,61.91469269115296,13.71705769230769,37.81587519173033,74.96217188922503,C,D,Bridge / Diversifier,,True,False,False
2415,2415,"Human Holdings Co.,Ltd.",Services,56.397593367995,5.292153846153845,30.844873607074422,64.97322180694272,D,D,Rejected,,True,False,True
5074,5074,"TESS Holdings Co.,Ltd.",Construction,48.01774371384861,5.099807692307692,26.55877570307815,67.31884995170765,C,D,Bridge / Diversifier,,True,False,False
9412,9412,SKY Perfect JSAT Corporation,Information & Communication,52.79774260746786,11.009,31.90337130373393,56.85694025228915,C,D,Bridge / Diversifier,,True,False,False
7722,7722,"KOKUSAI CO.,LTD.",Precision Instruments,65.08259209484491,13.874346153846156,39.47846912434554,76.70451656125562,B,C,Transformation Core,,False,False,False
2332,2332,"Quest Co.,Ltd.",Information & Communication,44.31691097687614,14.31553846153846,29.316224719207295,57.1015737645546,C,D,Bridge / Diversifier,,True,False,False
9310,9310,Japan Transcity Corporation,Warehousing and Harbor Transportation Service,66.12791766228008,11.30148076923077,38.714699215755424,73.18853653243586,B,C,Transformation Core,,False,False,False
4099,4099,SHIKOKU KASEI HOLDINGS CORPORATION,Chemicals,49.120151148729384,17.051788461538457,33.08596980513392,59.74335585907389,C,D,Bridge / Diversifier,,True,False,False
3843,3843,"FreeBit Co.,Ltd.",Information & Communication,52.03189303346659,17.146538461538462,34.58921574750252,61.34481389567935,C,D,Bridge / Diversifier,,True,False,False
5592,5592,"Kusurinomadoguchi,Inc.",Information & Communication,27.61709477817596,19.40944230769231,23.513268542934135,49.14394758254224,C,D,Bridge / Diversifier,,True,False,False
2533,2533,"Oenon Holdings,Inc.",Foods,59.88798367367916,12.481403846153844,36.1846937599165,73.84748192961445,C,C,Bridge / Diversifier,,False,False,False
3678,3678,"MEDIA DO Co.,Ltd.",Information & Communication,49.89494616500139,10.106019230769228,30.00048269788531,60.169493118023496,C,D,Bridge / Diversifier,,True,False,False
4449,4449,giftee Inc.,Information & Communication,58.23388651711095,17.66505769230769,37.94947210470932,65.9831830389565,C,D,Bridge / Diversifier,,True,False,False
3131,3131,SHINDEN HIGHTEX CORPORATION,Wholesale Trade,69.14645514032117,9.014961538461538,39.08070833939135,78.93964123626755,B,C,Transformation Core,,False,False,False
3676,3676,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",Information & Communication,59.9783920006634,18.80355769230769,39.39097484648555,69.80629741854668,C,D,Bridge / Diversifier,,True,False,False
4224,4224,LONSEAL CORPORATION,Chemicals,61.52932083693995,0.0,30.764660418469976,74.75021736940789,D,D,Rejected,,True,False,True
7885,7885,"TAKANO Co.,Ltd.",Other Products,51.93339703706631,10.672557692307691,31.302977364687,69.47245927947738,C,C,Bridge / Diversifier,,False,False,False
4998,4998,FUMAKILLA LIMITED,Chemicals,62.09544427012051,0.0,31.047722135060255,75.06158525765719,D,D,Rejected,,True,False,True
7812,7812,CRESTEC Inc.,Other Products,65.00286481895742,0.0,32.50143240947871,76.6606665595175,D,D,Rejected,,False,False,True
2815,2815,"ARIAKE JAPAN Co.,Ltd.",Foods,54.48288354129726,13.087634615384612,33.785259078340935,62.692858674986226,C,C,Bridge / Diversifier,,False,False,False
7213,7213,LECIP HOLDINGS CORPORATION,Transportation Equipment,55.844317368081335,0.0,27.922158684040667,71.62346546153564,D,D,Rejected,,False,False,True
1718,1718,"MIKIKOGYO CO.,LTD.",Construction,22.4579621073635,0.0,11.22898105368175,48.35187915904993,D,D,Rejected,,True,False,True
3778,3778,SAKURA internet Inc.,Information & Communication,56.04737268877263,14.689384615384611,35.36837865207862,64.78060043337041,C,D,Bridge / Diversifier,,True,False,False
3069,3069,JFLA Holdings Inc.,Foods,58.49420365011173,0.0,29.247101825055864,73.08090291665236,D,D,Rejected,,False,False,True
7963,7963,KOKEN LTD.,Other Products,41.20609903476069,14.790615384615386,27.99835720968804,63.57244537820929,C,C,Bridge / Diversifier,,False,False,False
6345,6345,AICHI CORPORATION,Machinery,53.846356674257024,11.870538461538462,32.85844756789774,62.34276889811409,C,D,Bridge / Diversifier,,True,False,False
7220,7220,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Transportation Equipment,65.8166408333013,14.517307692307693,40.1669742628045,72.19915245831572,B,C,Transformation Core,,False,False,False
2469,2469,Hibino Corporation,Services,64.92369011347003,24.58205769230769,44.75287390288886,72.52621138059033,C,D,Bridge / Diversifier,,True,False,False
6382,6382,TRINITY INDUSTRIAL CORPORATION,Machinery,35.39907182616738,12.661461538461538,24.03026668231446,60.378580413482965,C,D,Bridge / Diversifier,,True,False,False
6788,6788,"NIHON TRIM CO.,LTD.",Electric Appliances,52.99294970778459,19.64478846153846,36.31886908466153,70.05521324837244,C,D,Bridge / Diversifier,,True,False,False
9824,9824,"SENSHU ELECTRIC CO.,LTD.",Wholesale Trade,51.45110388301912,10.639673076923078,31.045388479971106,61.02537986293325,C,C,Bridge / Diversifier,,False,False,False
4170,4170,"Kaizen Platform,Inc.",Information & Communication,64.51186759713367,0.0,32.255933798566836,73.52698172387807,D,D,Rejected,,True,False,True
7022,7022,Sanoyas Holdings Corporation,Machinery,67.28696776194177,14.094807692307697,40.69088772712473,77.91692317815888,B,D,Transformation Core,,True,False,False
1867,1867,UEKI CORPORATION,Construction,62.37494363313446,5.75328846153846,34.064116047336455,75.21530990731486,C,D,Bridge / Diversifier,,True,False,False
7094,7094,NexTone Inc.,Services,54.56904464219733,18.964403846153843,36.76672424417559,62.74024728048126,C,D,Bridge / Diversifier,,True,False,False
