code_n,code,company_name,sector,phase2_rank,phase2_confidence_score,transformation_score,emerging_score,transformation_quant_evidence_level,emerging_disclosure_level,final_evidence_level,transformation_grade,emerging_grade,role_candidate,final_role,ai_infrastructure_category,close,avg_trading_value_60d
7551,7551,"WEDS CO.,LTD.",Transportation Equipment,1062,1.08,60.527775703541835,0.0,2,0,2,D,D,Rejected,,,665.0,15931986.666666666
6331,6331,"Mitsubishi Kakoki Kaisha,Ltd.",Machinery,1063,0.8300000000000001,16.773477855149117,13.254346153846155,3,1,3,C,D,Bridge / Diversifier,,,3485.0,947460003.3333334
5208,5208,"Arisawa Mfg.Co.,Ltd.",Chemicals,1064,0.8300000000000001,53.14034571627267,13.501384615384616,3,1,3,C,D,Bridge / Diversifier,,,2337.0,613892995.0
2354,2354,YE DIGITAL Corporation,Information & Communication,1065,0.8300000000000001,49.967700908178614,16.81209615384615,3,1,3,C,D,Bridge / Diversifier,,,1009.0,160879241.66666666
3106,3106,KURABO INDUSTRIES LTD.,Textiles and Apparels,1066,0.8300000000000001,56.661241006705126,14.465942307692307,3,0,3,C,C,Bridge / Diversifier,,,9960.0,403914166.6666667
6383,6383,"DAIFUKU CO.,LTD.",Machinery,1067,0.8800000000000001,46.32579451295891,17.68255769230769,3,1,3,C,D,Bridge / Diversifier,,,7225.0,12851375221.666666
9553,9553,"MicroAd,Inc.",Services,1068,1.08,51.8755042313182,21.58207692307692,0,1,1,C,D,Bridge / Diversifier,,,578.0,267644301.66666663
1420,1420,Sanyo Homes Corporation,Construction,1069,1.08,28.54658098006751,7.492653846153843,3,1,3,C,D,Bridge / Diversifier,,,608.0,50934911.666666664
5449,5449,"OSAKA STEEL CO.,LTD.",Iron and Steel,1070,1.03,66.2099826950886,9.106596153846152,3,0,3,B,C,Transformation Core,,,2314.0,157390170.0
2475,2475,"WDB HOLDINGS CO.,LTD.",Services,1071,1.03,54.26780234570917,23.277019230769227,0,1,1,D,D,Bridge / Diversifier,,,1818.0,69015713.33333333
8101,8101,GSI Creos Corporation,Wholesale Trade,1072,0.75,49.94865224146795,10.625923076923076,3,0,3,C,C,Bridge / Diversifier,,,2272.0,88640040.0
6284,6284,"NISSEI ASB MACHINE CO.,LTD.",Machinery,1073,0.8800000000000001,58.33433833679562,19.574692307692303,3,1,3,C,D,Bridge / Diversifier,,,9370.0,399742916.6666667
1870,1870,"YAHAGI CONSTRUCTION CO.,LTD.",Construction,1074,0.8300000000000001,13.53772329466942,6.856557692307689,3,1,3,C,D,Bridge / Diversifier,,,1855.0,383455415.0
4931,4931,"Shinnihonseiyaku Co.,Ltd.",Chemicals,1075,0.8800000000000001,58.176061420217025,20.05436538461538,2,1,2,C,D,Bridge / Diversifier,,,1890.0,57874173.333333336
4377,4377,ONE CAREER Inc.,Information & Communication,1076,1.08,65.001115777981,20.156711538461536,3,1,3,B,D,Transformation Core,,,1904.0,183376095.0
5363,5363,TYK CORPORATION,Glass and Ceramics Products,1077,1.03,60.84918593770544,12.519692307692306,3,0,3,C,C,Bridge / Diversifier,,,709.0,65188566.666666664
1813,1813,Fudo Tetra Corporation,Construction,1078,0.8800000000000001,34.775979271315784,7.569038461538462,1,1,1,C,D,Bridge / Diversifier,,,2713.0,315120176.6666667
4481,4481,"BASE CO.,LTD.",Information & Communication,1079,0.8800000000000001,54.98236600503267,18.616807692307688,3,1,3,C,D,Bridge / Diversifier,,,3115.0,258740533.33333337
2907,2907,"AHJIKAN CO.,LTD.",Foods,1080,0.8800000000000001,75.53616911684821,0.0,3,0,3,D,D,Rejected,,,1362.0,5135173.333333333
6954,6954,FANUC CORPORATION,Electric Appliances,1081,0.8800000000000001,52.10813370052006,18.88332692307692,1,1,1,C,D,Bridge / Diversifier,,,8081.0,44299332953.333336
6459,6459,DAIWA INDUSTRIES LTD.,Machinery,1082,0.65,34.257978160314266,20.39057692307692,2,1,2,C,D,Bridge / Diversifier,,,1722.0,140925468.33333334
7614,7614,"OM2Network Co.,Ltd.",Retail Trade,1083,0.8300000000000001,51.651218289050085,0.0,1,0,1,D,D,Rejected,,,1541.0,7071513.333333333
8137,8137,SUN-WA TECHNOS CORPORATION,Wholesale Trade,1084,0.8300000000000001,53.432696017902394,11.16001923076923,2,0,2,C,C,Bridge / Diversifier,,,3820.0,230852325.0
1852,1852,ASANUMA CORPORATION,Construction,1085,0.8300000000000001,40.4646599257943,7.582653846153846,2,1,2,C,D,Bridge / Diversifier,,,791.0,383774358.3333333
7291,7291,"NIHON PLAST CO.,LTD.",Transportation Equipment,1086,0.8800000000000001,69.82334370408181,0.0,3,0,3,D,D,Rejected,,,465.0,26034083.333333332
3150,3150,"grems,Inc.",Electric Power and Gas,1087,0.8300000000000001,55.199184386842546,15.645942307692309,3,0,3,C,C,Bridge / Diversifier,,,2370.0,201039335.0
7995,7995,"VALQUA,LTD.",Chemicals,1088,0.8300000000000001,35.281200202972514,18.767134615384613,1,1,1,C,D,Bridge / Diversifier,,,8360.0,570078391.6666666
3396,3396,FELISSIMO CORPORATION,Retail Trade,1089,0.8800000000000001,65.9971046660269,0.0,3,0,3,D,D,Rejected,,,828.0,5782095.0
3763,3763,Pro-Ship Incorporated,Information & Communication,1090,0.8300000000000001,37.08274243940107,17.90305769230769,3,1,3,C,D,Bridge / Diversifier,,,1640.0,120789955.0
5946,5946,"CHOFU SEISAKUSHO CO.,LTD.",Metal Products,1091,1.03,48.56428469437922,10.944961538461538,0,0,0,C,C,Bridge / Diversifier,,,1969.0,155116095.0
4733,4733,"OBIC BUSINESS CONSULTANTS CO.,LTD.",Information & Communication,1092,1.08,60.824546345681334,17.638423076923075,3,1,3,C,D,Bridge / Diversifier,,,6379.0,2034922696.6666667
1812,1812,KAJIMA CORPORATION,Construction,1093,0.8800000000000001,34.806905080281716,10.061807692307692,1,1,1,C,D,Bridge / Diversifier,,,5628.0,13824471666.666666
6517,6517,"Denyo Co.,Ltd.",Electric Appliances,1094,0.65,48.04066669646031,13.756807692307692,3,1,3,C,D,Bridge / Diversifier,,,3475.0,126527425.0
5976,5976,"Neturen Co.,Ltd.",Metal Products,1095,0.75,46.39468886846854,11.428788461538462,3,0,3,C,C,Bridge / Diversifier,,,1269.0,132849148.33333331
9270,9270,Valuence Holdings Inc.,Wholesale Trade,1096,1.08,17.62137682334083,17.040173076923075,1,0,1,C,C,Bridge / Diversifier,,,2373.0,285388648.3333333
3457,3457,"&Do Holdings Co.,Ltd.",Real Estate,1097,1.03,67.79914140484027,11.699653846153844,2,0,2,B,C,Transformation Core,,,993.0,80409173.33333333
7925,7925,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,1098,0.75,47.21788998027178,13.871923076923077,3,1,3,C,D,Bridge / Diversifier,,,1926.0,91342145.0
7544,7544,"Three F Co.,Ltd.",Retail Trade,1099,0.8800000000000001,63.84129479311443,0.0,3,0,3,D,D,Rejected,,,553.0,4006080.0
2158,2158,"FRONTEO,Inc.",Services,1100,0.8800000000000001,55.7179729190411,23.26823076923077,3,1,3,C,D,Bridge / Diversifier,,,582.0,324048711.6666667
7254,7254,UNIVANCE CORPORATION,Transportation Equipment,1101,1.08,84.00288889059001,0.0,3,0,3,D,D,Rejected,,,732.0,22847433.333333332
7760,7760,IMV CORPORATION,Precision Instruments,1102,0.8300000000000001,56.20681017188315,15.044326923076923,3,0,3,C,C,Bridge / Diversifier,,,2512.0,411799275.0
6358,6358,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery,1103,0.75,37.46102568363153,12.527269230769232,2,1,2,C,D,Bridge / Diversifier,,,2088.0,71873918.33333333
5574,5574,"ABEJA,Inc.",Information & Communication,1104,0.8800000000000001,54.627418063599215,18.26644230769231,1,1,1,C,D,Bridge / Diversifier,,,2237.0,333634070.0
3109,3109,SHIKIBO LTD.,Textiles and Apparels,1105,0.8800000000000001,52.541962017126,11.897307692307692,2,0,2,C,C,Bridge / Diversifier,,,995.0,54882281.666666664
8059,8059,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade,1106,0.65,51.649401100958386,12.893057692307693,3,0,3,C,C,Bridge / Diversifier,,,3040.0,121483230.0
4075,4075,"Brains Technology,Inc.",Information & Communication,1107,0.8800000000000001,55.017796004681145,17.70301923076923,1,1,1,C,D,Bridge / Diversifier,,,1065.0,361021241.6666667
6996,6996,NICHICON CORPORATION,Electric Appliances,1108,0.8300000000000001,51.240798290831194,14.557903846153842,1,1,1,C,D,Bridge / Diversifier,,,3970.0,1880553048.3333333
3945,3945,"Superbag Company,Limited",Pulp and Paper,1109,0.8800000000000001,60.005204825292054,0.0,3,0,3,D,D,Rejected,,,2162.0,11491630.0
8917,8917,"First Juken Co.,Ltd.",Real Estate,1110,0.8800000000000001,54.29027079357909,8.4445,1,0,1,C,C,Bridge / Diversifier,,,1014.0,44618931.666666664
6069,6069,"Trenders,Inc.",Services,1111,1.03,20.99700961853901,22.400653846153837,2,1,2,C,D,Bridge / Diversifier,,,618.0,46991558.333333336
7818,7818,"TRANSACTION CO.,Ltd.",Other Products,1112,0.8800000000000001,40.052644261873795,16.91007692307692,3,0,3,C,C,Bridge / Diversifier,,,1301.0,215627161.66666663
9846,9846,"TENMAYA STORE CO.,LTD.",Retail Trade,1113,0.8800000000000001,54.91144480121017,0.0,2,0,2,D,D,Rejected,,,971.0,5837218.333333333
6946,6946,"Nippon Avionics Co.,Ltd.",Electric Appliances,1114,0.8300000000000001,41.77379074634732,15.43996153846154,2,1,2,C,D,Bridge / Diversifier,,,5490.0,1888257866.6666667
5011,5011,"NICHIREKI GROUP CO.,LTD.",Oil and Coal Products,1115,1.03,48.781799929680275,12.328134615384617,2,0,2,C,C,Bridge / Diversifier,,,1975.0,106311003.33333331
8091,8091,"NICHIMO CO.,LTD.",Wholesale Trade,1116,1.03,28.738214979645747,9.755403846153849,2,0,2,C,C,Bridge / Diversifier,,,2147.0,57740978.333333336
5186,5186,Nitta Corporation,Rubber Products,1117,0.8300000000000001,46.20577964740975,14.566961538461538,2,0,2,C,C,Bridge / Diversifier,,,5900.0,256339058.33333337
8030,8030,"Chuo Gyorui Co.,Ltd.",Wholesale Trade,1118,0.8800000000000001,63.9181375250611,0.0,3,0,3,D,D,Rejected,,,3495.0,18277566.666666668
1801,1801,TAISEI CORPORATION,Construction,1119,0.8800000000000001,15.524600234503971,9.889384615384614,3,1,3,C,D,Bridge / Diversifier,,,13305.0,15360286533.333334
7734,7734,"RIKEN KEIKI CO.,LTD.",Precision Instruments,1120,0.8300000000000001,41.36325481507254,17.917692307692306,1,0,1,C,C,Bridge / Diversifier,,,3605.0,400625580.0
5805,5805,SWCC Corporation,Nonferrous Metals,1121,0.8800000000000001,44.67611519844366,10.918942307692308,2,1,2,C,D,Bridge / Diversifier,,,15300.0,7136362733.333333
6999,6999,KOA CORPORATION,Electric Appliances,1122,0.8300000000000001,40.92366072086275,15.77757692307692,0,1,1,C,D,Bridge / Diversifier,,,2922.0,1162023816.6666667
5821,5821,HIRAKAWA HEWTECH CORP.,Nonferrous Metals,1123,0.8300000000000001,53.97676393583848,9.694153846153842,1,1,1,C,D,Bridge / Diversifier,,,3865.0,431267400.0
3547,3547,UNISIA HOLDINGS CO.,Retail Trade,1124,0.8800000000000001,62.828563859894,19.320846153846155,3,0,3,C,C,Bridge / Diversifier,,,1634.0,95743170.0
3486,3486,GLOBAL LINK MANAGEMENT INC.,Real Estate,1125,0.8300000000000001,18.297479749993315,10.92676923076923,2,0,2,C,C,Bridge / Diversifier,,,1761.0,173072185.0
7539,7539,"AINAVO HOLDINGS Co.,Ltd.",Wholesale Trade,1126,1.08,65.86682383287938,0.0,3,0,3,D,D,Rejected,,,744.0,20081751.666666668
8163,8163,"SRS HOLDINGS CO.,LTD.",Retail Trade,1127,0.8800000000000001,54.50299019646528,21.880980769230767,3,0,3,C,C,Bridge / Diversifier,,,1151.0,142190920.0
1946,1946,TOENEC CORPORATION,Construction,1128,0.8300000000000001,62.69561358753134,9.920134615384612,3,1,3,C,D,Bridge / Diversifier,,,2094.0,466363165.0
5631,5631,"The Japan Steel Works,Ltd.",Machinery,1129,0.8800000000000001,13.939612897313252,16.1204423076923,3,1,3,C,D,Bridge / Diversifier,,,7504.0,10766041570.0
4463,4463,"NICCA CHEMICAL CO.,LTD.",Chemicals,1130,0.75,50.948061648868304,18.05678846153846,3,1,3,C,D,Bridge / Diversifier,,,1797.0,35333861.666666664
9424,9424,Japan Communications Inc.,Information & Communication,1131,0.8800000000000001,41.11512047536222,17.69678846153846,1,1,1,C,D,Bridge / Diversifier,,,115.0,281194613.3333333
4820,4820,"EM SYSTEMS CO.,LTD.",Information & Communication,1132,1.03,59.89037529673709,19.556807692307693,3,1,3,C,D,Bridge / Diversifier,,,484.0,99177771.66666669
6071,6071,"IBJ,Inc.",Services,1133,1.03,52.52502562328331,26.922192307692303,2,1,2,C,D,Bridge / Diversifier,,,806.0,127604868.33333331
2652,2652,MANDARAKE INC.,Retail Trade,1134,1.03,41.05502507206389,0.0,2,0,2,D,D,Rejected,,,344.0,28634163.333333332
9906,9906,Fujii Sangyo Corporation,Wholesale Trade,1135,1.08,68.96822305492253,12.001480769230769,3,0,3,B,C,Transformation Core,,,3800.0,36050666.666666664
6653,6653,"SEIKO ELECTRIC CO.,LTD.",Electric Appliances,1136,0.8300000000000001,55.79479205939789,12.057442307692307,3,1,3,C,D,Bridge / Diversifier,,,2232.0,376538168.3333333
1799,1799,DAIICHI KENSETSU CORPORATION,Construction,1137,0.65,46.1868799446042,6.846480769230766,3,1,3,C,D,Bridge / Diversifier,,,3140.0,120250950.0
5939,5939,"OTANI KOGYO CO.,LTD.",Metal Products,1138,1.03,66.99559324244504,10.98780769230769,3,0,3,B,C,Transformation Core,,,4870.0,54677283.333333336
3675,3675,Cross Marketing Group Inc.,Information & Communication,1139,0.8800000000000001,61.10841857393362,0.8456538461538443,3,1,3,D,D,Rejected,,,558.0,24115630.0
4187,4187,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,1140,0.8300000000000001,54.95077004767725,13.383576923076925,3,1,3,C,D,Bridge / Diversifier,,,5950.0,750245975.0
7377,7377,"DN HOLDINGS CO.,LTD.",Services,1141,1.08,68.52331317726359,3.989269230769224,2,1,2,D,D,Rejected,,,1858.0,16078621.666666666
7409,7409,"AeroEdge Co.,Ltd",Transportation Equipment,1142,0.8800000000000001,50.78330527206794,13.744884615384612,2,0,2,C,C,Bridge / Diversifier,,,3020.0,624474100.0
3321,3321,"MITACHI CO.,LTD.",Wholesale Trade,1143,0.65,3.542034216403671,8.06801923076923,1,0,1,D,C,Bridge / Diversifier,,,1785.0,145952271.66666666
4577,4577,"Daito Pharmaceutical Co.,Ltd.",Pharmaceutical,1144,0.75,45.151525194204496,10.085942307692306,1,0,1,C,C,Bridge / Diversifier,,,1163.0,121494230.0
9845,9845,PARKER CORPORATION,Chemicals,1145,1.03,67.6718092637208,0.0,3,1,3,D,D,Rejected,,,1326.0,26654773.333333332
9068,9068,"Maruzen Showa Unyu Co.,Ltd.",Land Transportation,1146,0.68,52.1802077020135,11.941499999999998,2,0,2,C,C,Bridge / Diversifier,,,7560.0,293242016.6666667
6771,6771,"IKEGAMI TSUSHINKI CO.,LTD.",Electric Appliances,1147,0.8800000000000001,24.077301312639698,14.104653846153845,3,1,3,C,D,Bridge / Diversifier,,,640.0,40359146.666666664
7421,7421,"KAPPA・CREATE CO.,LTD.",Retail Trade,1148,0.8800000000000001,59.83581316184292,19.735249999999997,3,0,3,C,C,Bridge / Diversifier,,,1410.0,178797256.66666666
6387,6387,SAMCO INC.,Machinery,1149,0.8800000000000001,39.9484266776687,15.891403846153842,3,1,3,C,D,Bridge / Diversifier,,,11050.0,1829675283.3333333
7066,7066,"Peers Co.,Ltd.",Services,1150,1.03,63.88749653290151,20.536634615384617,3,1,3,C,D,Bridge / Diversifier,,,410.0,46300448.333333336
9722,9722,FUJITA KANKO INC.,Services,1151,0.8800000000000001,64.61455723921833,18.909403846153843,3,1,3,C,D,Bridge / Diversifier,,,1776.0,492975990.0
4027,4027,TAYCA CORPORATION,Chemicals,1152,0.8300000000000001,42.96539989834573,10.677346153846155,0,1,1,C,D,Bridge / Diversifier,,,2310.0,226978911.66666663
9763,9763,"Maruken Lease Co.,Ltd.",Wholesale Trade,1153,0.8800000000000001,30.394081983965503,8.779673076923077,2,0,2,C,C,Bridge / Diversifier,,,1220.0,37624251.63228353
9827,9827,"Lilycolor Co.,Ltd.",Wholesale Trade,1154,1.0,57.282474223151375,0.0,2,0,2,D,D,Rejected,,,598.0,19032680.0
4826,4826,"Computer Institute of Japan, Ltd.",Information & Communication,1155,0.8,34.52767870914204,16.33353846153846,3,1,3,C,D,Bridge / Diversifier,,,478.0,163405246.66666666
1965,1965,TECHNO RYOWA LTD.,Construction,1156,0.8300000000000001,40.72418575849966,8.577480769230768,3,1,3,C,D,Bridge / Diversifier,,,6030.0,578125116.6666666
6929,6929,"NIPPON CERAMIC CO.,LTD.",Electric Appliances,1157,0.8,37.251579316420326,14.625615384615386,3,1,3,C,D,Bridge / Diversifier,,,3975.0,466737675.0
7874,7874,"LEC,INC.",Chemicals,1158,1.0,63.89574736797848,13.669673076923075,3,1,3,C,D,Bridge / Diversifier,,,884.0,83720245.0
5010,5010,"NIPPON SEIRO CO.,LTD.",Oil and Coal Products,1159,1.0,73.36565237233586,8.654403846153846,3,0,3,B,C,Transformation Core,,,243.0,63959341.666666664
7510,7510,TAKEBISHI CORPORATION,Wholesale Trade,1160,1.0,55.21429858311773,11.366115384615386,2,0,2,C,C,Bridge / Diversifier,,,2391.0,84549568.33333333
1384,1384,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",1161,0.8,63.721760360167934,10.20075,3,0,3,C,C,Bridge / Diversifier,,,2019.0,94858213.33333331
1381,1381,"AXYZ CO.,Ltd.","Fishery, Agriculture and Forestry",1162,0.9,59.76212209741373,14.851326923076922,3,0,3,C,C,Bridge / Diversifier,,,3780.0,48760233.333333336
7938,7938,REGAL CORPORATION,Other Products,1163,0.8300000000000001,50.94086261255149,0.0,3,0,3,D,D,Rejected,,,2093.0,7365608.333333333
1942,1942,"KANDENKO CO.,LTD.",Construction,1164,0.7300000000000001,32.1515913166582,10.866999999999996,3,1,3,C,D,Bridge / Diversifier,,,6087.0,7770475881.666667
6907,6907,"GEOMATEC CO.,LTD.",Electric Appliances,1165,1.0,58.09817057139166,11.111365384615382,3,1,3,C,D,Bridge / Diversifier,,,640.0,90657495.0
6485,6485,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Machinery,1166,1.0,61.91469269115296,13.71705769230769,3,1,3,C,D,Bridge / Diversifier,,,1388.0,49408115.0
2415,2415,"Human Holdings Co.,Ltd.",Services,1167,0.8300000000000001,56.397593367995,5.292153846153845,3,1,3,D,D,Rejected,,,1544.0,12648345.0
5074,5074,"TESS Holdings Co.,Ltd.",Construction,1168,1.0,48.01774371384861,5.099807692307692,0,1,1,C,D,Bridge / Diversifier,,,1019.0,3176387816.6666665
9412,9412,SKY Perfect JSAT Corporation,Information & Communication,1169,0.68,52.79774260746786,11.009,3,1,3,C,D,Bridge / Diversifier,,,3950.0,7502093313.333333
7722,7722,"KOKUSAI CO.,LTD.",Precision Instruments,1170,1.0,65.08259209484491,13.874346153846156,3,0,3,B,C,Transformation Core,,,780.0,54644238.333333336
2332,2332,"Quest Co.,Ltd.",Information & Communication,1171,0.8,44.31691097687614,14.31553846153846,3,1,3,C,D,Bridge / Diversifier,,,1908.0,124968250.0
9310,9310,Japan Transcity Corporation,Warehousing and Harbor Transportation Service,1172,0.9,66.12791766228008,11.30148076923077,2,0,2,B,C,Transformation Core,,,1096.0,95364996.66666669
4099,4099,SHIKOKU KASEI HOLDINGS CORPORATION,Chemicals,1173,0.8,49.120151148729384,17.051788461538457,2,1,2,C,D,Bridge / Diversifier,,,6530.0,1080196783.3333333
3843,3843,"FreeBit Co.,Ltd.",Information & Communication,1174,0.8,52.03189303346659,17.146538461538462,3,1,3,C,D,Bridge / Diversifier,,,1433.0,138572351.66666666
5592,5592,"Kusurinomadoguchi,Inc.",Information & Communication,1175,0.8300000000000001,27.61709477817596,19.40944230769231,3,1,3,C,D,Bridge / Diversifier,,,2570.0,172795071.66666666
2533,2533,"Oenon Holdings,Inc.",Foods,1176,1.0,59.88798367367916,12.481403846153844,2,0,2,C,C,Bridge / Diversifier,,,484.0,49686715.0
3678,3678,"MEDIA DO Co.,Ltd.",Information & Communication,1177,0.8,49.89494616500139,10.106019230769228,3,1,3,C,D,Bridge / Diversifier,,,1281.0,118677485.0
4449,4449,giftee Inc.,Information & Communication,1178,0.8300000000000001,58.23388651711095,17.66505769230769,2,1,2,C,D,Bridge / Diversifier,,,1157.0,480679238.3333333
3131,3131,SHINDEN HIGHTEX CORPORATION,Wholesale Trade,1179,1.0,69.14645514032117,9.014961538461538,1,0,1,B,C,Transformation Core,,,3960.0,47403175.0
3676,3676,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",Information & Communication,1180,0.9,59.9783920006634,18.80355769230769,2,1,2,C,D,Bridge / Diversifier,,,738.0,89646230.0
4224,4224,LONSEAL CORPORATION,Chemicals,1181,1.0,61.52932083693995,0.0,3,1,3,D,D,Rejected,,,2015.0,27764693.333333332
7885,7885,"TAKANO Co.,Ltd.",Other Products,1182,1.0,51.93339703706631,10.672557692307691,2,0,2,C,C,Bridge / Diversifier,,,1183.0,100586630.0
4998,4998,FUMAKILLA LIMITED,Chemicals,1183,1.0,62.09544427012051,0.0,3,1,3,D,D,Rejected,,,1130.0,20704675.0
7812,7812,CRESTEC Inc.,Other Products,1184,1.0,65.00286481895742,0.0,2,0,2,D,D,Rejected,,,2007.0,18786210.0
2815,2815,"ARIAKE JAPAN Co.,Ltd.",Foods,1185,0.8,54.48288354129726,13.087634615384612,3,0,3,C,C,Bridge / Diversifier,,,5380.0,364391033.3333333
7213,7213,LECIP HOLDINGS CORPORATION,Transportation Equipment,1186,1.0,55.844317368081335,0.0,3,0,3,D,D,Rejected,,,596.0,17981228.333333332
1718,1718,"MIKIKOGYO CO.,LTD.",Construction,1187,0.8800000000000001,22.4579621073635,0.0,3,1,3,D,D,Rejected,,,7110.0,19455050.0
3778,3778,SAKURA internet Inc.,Information & Communication,1188,0.8300000000000001,56.04737268877263,14.689384615384611,3,1,3,C,D,Bridge / Diversifier,,,2984.0,6982859726.666667
3069,3069,JFLA Holdings Inc.,Foods,1189,1.0,58.49420365011173,0.0,3,0,3,D,D,Rejected,,,152.0,16154365.0
7963,7963,KOKEN LTD.,Other Products,1190,1.0,41.20609903476069,14.790615384615386,3,0,3,C,C,Bridge / Diversifier,,,1790.0,31170030.0
6345,6345,AICHI CORPORATION,Machinery,1191,0.8,53.846356674257024,11.870538461538462,3,1,3,C,D,Bridge / Diversifier,,,1346.0,255396481.66666663
7220,7220,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Transportation Equipment,1192,0.8800000000000001,65.8166408333013,14.517307692307693,3,0,3,B,C,Transformation Core,,,9310.0,9874328358.333334
2469,2469,Hibino Corporation,Services,1193,0.9,64.92369011347003,24.58205769230769,3,1,3,C,D,Bridge / Diversifier,,,2719.0,125646036.66666669
6382,6382,TRINITY INDUSTRIAL CORPORATION,Machinery,1194,1.0,35.39907182616738,12.661461538461538,3,1,3,C,D,Bridge / Diversifier,,,1290.0,35749615.0
6788,6788,"NIHON TRIM CO.,LTD.",Electric Appliances,1195,1.0,52.99294970778459,19.64478846153846,3,1,3,C,D,Bridge / Diversifier,,,4300.0,67782075.0
